id,fecha,user_id,audio,duracion,time_inicio,time_fin,nota_0,texto0,keystroke0,nota_1,nota_2,nota_3,nota_4,nota_5,nota_6,nota_7,nota_8,nota_9,nota_10,nota_11,nota_12,nota_13,nota_14,nota_15,nota_16,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,boton1,texto1,keystroke1,boton2,texto2,keystroke2,acciones,selection,alternativas,etapa,boton_out1,boton_out2,preg1_ico,preg2_ico,preg3_ico,preg4_ico,preg5_ico,preg6_ico,preg7_ico,preg8_ico,preg9_ico,preg10_ico,preg11_ico,preg12_ico,preg13_ico,preg14_ico,preg15_ico,preg16_ico,preg17_ico,preg18_ico
3070,3/31/21 13:34,572,94,0:48,14:45:05,14:49:48,6.5,"La voluntaria no logra conseguir que la transeÃºnte otorgue el aporte que se expone en la conversaciÃ³n, sin embargo logra con mucho Ã©xito mantener su atenciÃ³n, es respetuosa y expone hechos con claridad. Lo Ãºnico en lo que podrÃ­a hacer hincapiÃ© es en el Ã­mpetu con el que abre la conversaciÃ³n, pudo hacerlo con un tono mÃ¡s calmo, a excepciÃ³n de aquello estuvo muy bien.",576,5.2,6.2,7,5.1,4.7,5.8,7,7,5,6.8,4,,5.1,,3.3,4.9,14:47:43,14:45:10,14:45:45,14:45:44,14:45:29,14:45:49,14:45:51,14:45:55,14:45:58,14:46:00,14:46:03,14:46:08,,14:46:19,,14:46:24,14:46:26,,,no,,0,,,,1 (14:45:07),32,1,R2P_R,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3071,3/31/21 13:37,572,201,1:33,14:49:48,14:53:20,6,"Al igual que en el caso anterior, el voluntario logra captar la atenciÃ³n de la transeunte aunque no el aporte mencionado.  Se mantuvo durante toda el audio muy presente en la conversaciÃ³n, por lo que entregÃ³ la informaciÃ³n necesaria, aunque no lo hizo de manera tan acotada como es ideal.",447,6.7,6.2,7,3.3,4.6,4.8,5.8,5.8,3,3,5.8,,4,,3.3,3,14:50:57,14:50:10,14:50:04,14:50:13,14:50:18,14:50:21,14:50:25,14:50:29,14:50:31,14:50:34,14:50:38,14:50:42,,14:50:45,,14:50:48,14:50:50,,,no,,0,,,,1 (14:49:51),30,1,R2P_R,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3072,3/31/21 14:03,445,1,0:10,15:13:15,15:19:02,4.6,Capta la atenciÃ³n de las personas pero al momento de hablar comienza a notarse un bajo en su energÃ­a que genera desmotivacion para ser parte o seguir escuchando. ,195,2.8,4.5,3.6,3,0,3.8,5,4.3,1,0,3.4,,5.2,,0,0,15:17:35,15:13:40,15:14:26,15:14:46,15:15:13,,15:15:36,15:16:09,15:16:12,15:16:25,,15:16:42,,15:16:48,,,15:16:55,,,no,,0,,,,1 (15:13:18),15,3,R2P_R,,,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
3073,3/31/21 14:04,986,1,0:10,15:10:29,15:19:35,6,Puse esta nota al voluntario porque siento que le falta un poco mÃ¡s de informaciÃ³n para captar a las personas.,134,7,6,3,7,7,7,7,7,1,6,0,,1,,1,1,15:16:32,15:10:38,15:12:02,15:12:50,15:13:03,15:13:11,15:13:22,15:13:28,15:13:33,15:13:43,15:14:15,,,15:14:49,,15:15:03,15:15:08,,,no,,0,,,,1 (15:11:20) | 2 (15:11:24),50,1,R2P_G,,,1,1,1,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0
3074,3/31/21 14:06,445,94,0:48,15:19:02,15:22:07,6.5,"Se muestra energica, comprensible y empatica para con el transeÃºnte ",77,7,4.9,5.1,7,0,6,5.7,6.6,1,5.8,5.8,,1,,1,1.6,15:21:23,15:20:05,15:20:11,15:20:17,15:20:31,,15:20:39,15:20:43,15:20:45,15:20:47,15:20:51,15:20:55,,15:21:02,,15:21:04,15:21:07,,,no,,0,,,,1 (15:19:04),35,3,R2P_R,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3075,3/31/21 14:09,986,94,0:48,15:19:35,15:24:39,7,"Me gusta porque explica mas el fin de esta campaÃ±a, en breves minutos.",87,7,1,7,7,0,7,7,7,1,1,1,,7,,1,7,15:23:22,15:20:46,15:21:05,15:21:13,15:21:21,,15:21:49,15:21:55,15:22:01,15:22:14,15:22:26,15:22:31,,15:22:36,,15:22:43,15:22:53,,,no,,0,,,,1 (15:19:41) | 1 (15:20:56) | 2 (15:20:58),50,1,R2P_G,,,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
3076,3/31/21 14:11,445,201,1:33,15:22:07,15:26:35,3,El tono que usa al hablar me genera sensacion de lastima y ademas creo que el trato con la persona pasa a ser una conversacion amistoda y no el indole que se le debia dar. ,265,7,2.3,4.9,2.3,4.9,1,3.1,4.1,1.3,2.4,4.2,,6.1,,6,2.2,15:25:21,15:23:57,15:24:02,15:24:09,15:24:13,15:24:19,15:24:21,15:24:25,15:24:33,15:24:36,15:24:40,15:24:45,,15:24:51,,15:24:57,15:25:01,,,no,,0,,,,1 (15:22:09),6,2,R2P_R,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3077,3/31/21 14:13,992,1,0:10,15:12:52,15:29:09,6,"Creo que un seis es una buena nota  ya que el voluntario es energetico, respetuoso,   simpatico y alegre, quizas solo fato que no siguio insistiendo y que de forma comun se genera incomodidad.",181,2,5,0,4,4,7,7,7,1,7,4,,5,,5,3,15:23:00,15:13:33,15:14:59,,15:16:24,15:17:25,15:17:56,15:18:21,15:18:26,15:19:18,15:19:46,15:20:06,,15:20:18,,15:20:46,15:21:16,,,no,,0,,,,1 (15:12:56) | 1 (15:22:14),15,3,R2P_G,,,1,2,1,0,2,1,1,1,1,2,1,1,0,1,5,0,2,0
3078,3/31/21 14:14,986,201,1:33,15:24:39,15:29:38,3,"Porque utiliza un vocabulario informal, para un tema tan importante.",93,7,1,7,5,7,7,1,7,1,5,5,,5,,1,1,15:28:49,15:25:06,15:26:17,15:26:24,15:26:43,15:26:47,15:26:52,15:26:56,15:27:06,15:27:16,15:27:27,15:27:35,,15:28:17,,15:28:24,15:28:28,,,no,,0,,,,1 (15:24:45) | 1 (15:27:55) | 2 (15:28:10),50,1,R2P_G,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3079,3/31/21 14:22,992,94,0:48,15:29:09,15:37:44,6,Creo que el voluntario lo hizo muy bien solo quizas le falto insistir una vez mÃ¡s.,98,4,7,7,7,7,7,7,7,7,7,5,,6,,5,4,15:36:41,15:30:38,15:31:20,15:33:15,15:33:40,15:33:45,15:33:50,15:33:57,15:34:02,15:34:06,15:34:10,15:34:22,,15:34:29,,15:34:36,15:34:42,,,no,,0,,,,1 (15:29:13) | 1 (15:30:54),20,2,R2P_G,,,1,2,2,2,1,1,1,1,0,1,1,1,1,1,1,1,0,0
3080,3/31/21 14:29,992,201,1:33,15:37:44,15:45:14,7,"Creo que logro que lo escucharan pero  encontrando el inconveniente que la persona se encontraba desempleada, pero lo hizo muy bien.",157,7,7,7,7,7,5,7,7,4,7,7,,5,,5,4,15:42:40,15:40:12,15:40:28,15:40:33,15:40:42,15:40:46,15:40:57,15:41:02,15:41:47,15:41:25,15:41:54,15:41:59,,15:42:13,,15:42:18,15:42:24,,,no,,0,,,,1 (15:37:53) | 1 (15:40:22),15,2,R2P_G,,,3,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0
3081,3/31/21 15:02,820,1,0:10,15:51:54,16:17:45,4.5,"su desempeÃ±o fue prudente al hablar de manera respetuosa y cordial con el transeunte, pero el problema fue que no menciono el objetivo concreto o particular que conlleva la ayuda al hogar de cristo, al mencionar que la ayuda va destinada a la fundacion, el transeunte puede tener prejuicios o simplemente una mala opinion que hagan dudar de dicha fundacion, por lo cual no se cuestionara si es una buena idea el ayudar con la colecta; un punto no tan relevante es el tono de voz que sube y termina en un punto bajo, ese cierre no genera atencion o una sensacion de interes hacia el transeunte.",904,3,4,3,4,4.5,5,5,5,2,4.5,3,,2,,2,2,16:02:49,15:52:14,15:54:22,15:55:43,15:56:28,15:57:25,15:57:47,15:58:17,15:58:37,15:59:35,15:59:54,16:00:26,,16:01:03,,16:01:11,16:01:24,,,no,,0,,,,1 (15:51:57) | 1 (15:54:02) | 2 (15:54:07) | 1 (15:54:29) | 2 (15:54:36) | 1 (15:55:33) | 1 (15:57:13),10,3,R2P_G,,,1,3,2,1,1,1,1,1,2,1,1,1,0,1,0,1,3,0
3082,3/31/21 15:11,762,1,0:10,16:18:34,16:27:04,4,"SerÃ­a Ãºtil considerar presentarse con  el nombre,evitar preguntas cerradas y solicitar un minuto para explicar de manera breve y dinÃ¡mica el motivo de la  campaÃ±a.",231,7,2,2,2,5,6.5,6.5,7,2.5,6,6.5,,1,,1,5,16:22:57,16:19:01,16:19:19,16:19:53,16:20:10,16:20:20,16:20:31,16:20:43,16:20:45,16:20:52,16:21:03,16:21:48,,16:21:59,,16:22:06,16:22:15,,,no,,0,,,,1 (16:18:44) | 1 (16:19:36),25,1,R2P_G,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3083,3/31/21 15:16,820,94,0:48,16:17:45,16:31:40,5.5,"una nota alta debido a que entrego informacion especifica del objetivo de la campaÃ±a, de las diferentes maneras de aportar, su tono de voz es mas energico y avanza con velocidad, logro mantener al transeunte por mas tiempo, el unico inconveniente es que el transeunte no logro empatizar con el voluntario, sus respuestas fueron breves y cortantes.  ",482,6,6,6,5.5,5.5,5.5,5.5,5.5,5,4,5,,4.5,,4,4,16:24:54,16:18:53,16:19:16,16:20:05,16:21:27,16:21:39,16:21:47,16:21:58,16:22:04,16:22:11,16:22:30,16:22:38,,16:23:01,,16:23:15,16:23:21,,,no,,0,,,,1 (16:17:50) | 1 (16:19:03) | 2 (16:19:07) | 1 (16:20:32) | 1 (16:23:38),24,3,R2P_G,,,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0
3084,3/31/21 15:17,762,94,0:48,16:27:04,16:32:35,6,"Utiliza preguntas abiertas, le pide un espacio al transeÃºnte,explica de manera clara y breve el motivo de la campaÃ±a,intenta que el transeÃºnte  logre empatizar con la realidad social.",214,7,0,7,7,7,6.9,7,7,5,6,6.3,,2,,1,2,16:30:52,16:28:10,,16:28:21,16:28:30,16:28:35,16:28:40,16:28:47,16:29:30,16:29:41,16:29:52,16:29:59,,16:30:09,,16:30:14,16:30:20,,,no,,0,,,,1 (16:27:10) | 2 (16:27:11) | 1 (16:27:16),45,1,R2P_G,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3085,3/31/21 15:17,790,1,0:10,16:24:28,16:32:51,5,"En general la persona voluntaria presentada en el audio presenta un tono de voz que suena confiable para el transeÃºnte, ademÃ¡s parece no invadir ni insistir al transeÃºnte. Sin embargo la informaciÃ³n que entrega es acotada y la expresa con bastante velocidad, lo cual puede sorprender al transeÃºnte, y generar poco interÃ©s en el mismo.",405,3.5,4.5,5,4.5,4,6,6.5,6.5,1,6.5,6,,3.5,,1,1,16:29:47,16:24:44,16:25:44,16:26:24,16:26:28,16:26:37,16:26:43,16:26:57,16:27:03,16:27:18,16:27:28,16:27:33,,16:27:54,,16:27:58,16:28:18,,,no,,0,,,,1 (16:24:31) | 1 (16:25:32),35,1,R2P_RG,,,0,2,1,0,0,0,0,0,1,0,0,1,0,2,3,0,0,0
3086,3/31/21 15:23,762,201,1:33,16:32:35,16:38:40,5,"Fue empatico, sin embargo tutea a una persona que no conoce , el exceso  de confianza puede generar incomodidad al transeunte.Inseguridad al hablar de la instituciÃ³n.",196,7,1,6,3,5.3,5,3,5,3,4.3,3.8,,1.5,,5,3,16:36:39,16:33:12,16:33:20,16:33:31,16:33:57,16:34:08,16:34:27,16:34:32,16:34:39,16:34:43,16:34:47,16:34:59,,16:35:08,,16:35:50,16:36:03,,,si,Preguntar por la nacionalidad y otros aspectos como el empleo de la transeunte.,83,,,,1 (16:32:46) | 2 (16:32:47) | 1 (16:32:50),30,1,R2P_G,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3087,3/31/21 15:26,949,1,0:10,16:39:08,16:41:42,2.5,No alcanzo ni a explicar a la persona,109,1.4,0,1,1.6,2.8,1.9,4.5,4,2.4,2.7,2.8,,4,,3,1,16:40:39,16:39:33,,16:39:36,16:39:42,16:39:48,16:39:52,16:39:58,16:40:00,16:40:08,16:40:13,16:40:15,,16:40:17,,16:40:30,16:40:24,,,no,,0,,,,1 (16:39:24),1,1,R2P_G,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3088,3/31/21 15:28,949,94,0:48,16:41:42,16:43:43,6.1,"logro entregar la informacion necesaria a la persona, ademas fue amable",82,6,5.2,7,7,6,6.2,5.7,5.9,4.3,5.8,5.8,,5.3,,4,4,16:43:13,16:41:52,16:41:57,16:42:00,16:42:05,16:42:11,16:42:16,16:42:18,16:42:23,16:42:40,16:42:44,16:42:45,,16:42:58,,16:42:59,16:43:04,,,no,,0,,,,1 (16:41:45),4,1,R2P_G,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3089,3/31/21 15:30,820,201,1:33,16:31:40,16:45:44,3,"el aspecto positivo es que mantuvo la atencion del transeunte y genero mayor dialogo, el problema es la poca claridad y los rodeos que el voluntario expresa de manera constante, siendo lo mas conflictivo el aspecto informal con la muletilla ""cachai"", esa informalidad le quita credibilidad a la colecta y la imagen de la propia fundacion, como tambien esa cadencia tan despreocupada que puede generar empatia pero no inspira confianza. ",482,6,4,5,2.5,5.5,5,3.5,4.5,4.5,3,2,,3,,5,3,16:41:15,16:33:57,16:34:26,16:34:33,16:35:42,16:36:17,16:36:26,16:36:47,16:37:07,16:37:49,16:38:03,16:38:18,,16:38:23,,16:38:45,16:38:53,,,si,"""porque tu eres venezolana"" ""si ya los ubico"" ""encuentra luego trabajo"" ",81,,,,1 (16:31:44) | 1 (16:34:06) | 2 (16:34:13) | 1 (16:34:35) | 2 (16:34:55) | 1 (16:35:31) | 2 (16:35:48) | 1 (16:37:12) | 1 (16:39:00),5,3,R2P_G,,,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
3090,3/31/21 15:31,949,201,1:33,16:43:44,16:46:59,4.5,no es muy entusiasta y hasta duda al entregar la  informaciÃ³n,68,6.1,4.6,4.8,2.8,5,4,4.9,5,4,4,4.5,,4.8,,4,4,16:46:37,16:44:07,16:44:10,16:44:35,16:44:49,16:44:54,16:44:58,16:45:05,16:45:14,16:45:16,16:45:19,16:45:23,,16:45:30,,16:45:31,16:45:33,,,si,"Adivino la nacionalidad de la mujer por su acento, al decirle, eres venezolana",145,,,,1 (16:43:55),2,1,R2P_G,,,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
3091,3/31/21 15:38,790,94,0:48,16:32:51,16:53:42,6,"La persona voluntaria entrega informacion clara al transeunte, lo cual puede llegar a permitir que este comprenda de mejor forma la propuesta y el proposito que tiene la campaÃ±a. Ademas la voluntaria presenta una voz amigable, y se expresa de forma cortes hacia su interlocutor.",434,6.5,6.5,6.5,7,5.5,7,7,7,1,6,6,,5.5,,2,4,16:36:46,16:36:30,16:34:06,16:34:12,16:34:18,16:34:25,16:34:29,16:34:31,16:34:36,16:34:49,16:34:54,16:34:57,,16:35:09,,16:35:16,16:35:22,,,no,,0,,,,1 (16:32:55) | 1 (16:35:28),35,1,R2P_RG,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3092,3/31/21 15:44,790,201,1:33,16:53:42,17:00:22,5,"El voluntario entrega informacion sobre el Hogar de Cristo, sin embargo lo hace de forma enredada y un poco discontinua, repite frases o palabras, lo cual entorpece su discurso. AdemÃ¡s utiliza constantemente el modismo ""cachai"", lo cual puede confundir al transeunte, ya que esta era extranjera.De todas formas el voluntario de expresa respetuosamente y trata de atraer a la transeunte para que se una a la campaÃ±a.",544,6,6,6,3.5,6.5,5,6,7,2.5,4,5,,4.5,,2,1.5,16:57:23,16:54:25,16:54:14,16:55:20,16:55:59,16:56:11,16:56:16,16:56:21,16:56:33,16:56:39,16:56:44,16:56:51,,16:56:56,,16:57:04,16:57:11,,,no,,0,,,,1 (16:53:48) | 1 (16:57:35),20,1,R2P_RG,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3093,3/31/21 15:53,874,1,0:10,17:04:09,17:08:28,5.5,por su buena onda a pesar de no lograr persuadir a la persona,62,5.5,5,6,5,4.3,6.5,6,5.6,5,4.9,5.2,,1.5,,2.3,4.3,17:07:05,17:04:32,17:04:42,17:04:50,17:05:02,17:05:09,17:05:16,17:05:21,17:05:27,17:05:30,17:05:35,17:05:38,,17:05:48,,17:05:57,17:06:00,,,no,,0,,,,1 (17:04:15) | 1 (17:06:16) | 2 (17:06:32),50,1,R2P_RG,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3094,3/31/21 15:56,874,94,0:48,17:08:28,17:11:24,6.8,me gusto la manera en que explico todo ,47,7,6.5,6.8,6.5,6.5,6.8,6.8,6.8,5.8,6.4,6.7,,3.3,,2.8,3.7,17:10:51,17:08:57,17:09:06,17:09:48,17:10:04,17:10:12,17:10:17,17:10:19,17:10:21,17:10:27,17:10:31,17:10:33,,17:10:36,,17:10:41,17:10:43,,,no,,0,,,,1 (17:08:31),50,1,R2P_RG,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3095,3/31/21 15:58,495,1,0:10,17:07:15,17:13:55,5.5,"Porque intento entregar la informaciÃ³n de manera alegre y cordial, pero la otra persona no quiso escuchar de que se trataba.",129,3,4,3,3,3,5,5,5,4,4.5,4.5,,5,,4.5,4.5,17:12:49,17:08:08,17:08:53,17:09:38,17:09:57,17:10:04,17:10:28,17:10:35,17:10:42,17:11:10,17:11:27,17:11:31,,17:11:51,,17:12:11,17:12:17,,,no,,0,,,,1 (17:07:30),30,1,R2P_R,,,3,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0
3096,3/31/21 16:00,874,201,1:33,17:11:24,17:15:39,5,parecia no tener la informacion clara o no dominarla completamente,90,6.1,3.7,5.3,4.7,5.7,4.7,4.5,5.3,5.2,4.4,4.7,,3.5,,3.2,4.4,17:14:44,17:13:17,17:13:27,17:13:34,17:13:41,17:13:48,17:13:52,17:13:55,17:14:00,17:14:06,17:14:08,17:14:10,,17:14:12,,17:14:28,17:14:35,,,no,,0,,,,1 (17:11:27) | 1 (17:13:23) | 2 (17:13:25),50,1,R2P_RG,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3097,3/31/21 16:03,495,94,0:48,17:13:56,17:19:10,6.5,"Entrego informaciÃ³n precisa, intentando convencer a la otra persona, pero lamentablemente no logro su objetivo.",120,7,5,5,5,6,6,6.5,6,5,5,5,,4,,4,5.5,17:18:14,17:15:00,17:15:09,17:15:19,17:16:53,17:17:00,17:17:05,17:17:11,17:17:18,17:17:23,17:17:31,17:17:35,,17:17:41,,17:17:46,17:17:53,,,no,,0,,,,1 (17:13:59),30,2,R2P_R,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3098,3/31/21 16:07,495,201,1:33,17:19:10,17:23:03,6,"la nota se basa mas que nada en el lenguaje utilizado por el voluntario hacia la otra persona, falta mas formalidad.",118,6.5,5,5,5,5.5,5.5,5.5,5.5,5,5,5.5,,4,,0,0,17:22:19,17:20:51,17:20:58,17:21:06,17:21:13,17:21:19,17:21:23,17:21:29,17:21:33,17:21:39,17:21:44,17:21:51,,17:21:53,,,17:22:04,,,no,,0,,,,1 (17:19:19),10,1,R2P_R,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3099,3/31/21 16:44,879,1,0:10,17:43:26,17:59:49,3.5,"El voluntario es bastante respetuoso y no genera incomodidad en el transeunte, lo que a mi me parece muy bien. Sin embargo, falta un poco de esfuerzo por parte del voluntario para captar mayor atencion de los transeuntes.",229,1,3,1,1,4,5,7,6,1,5,5.5,,1,,1,1,17:55:33,17:45:15,17:45:21,17:47:24,17:48:12,17:48:49,17:49:29,17:49:59,17:50:51,17:51:35,17:52:04,17:52:24,,17:52:45,,17:53:12,17:53:28,,,no,,0,,,,1 (17:43:35) | 1 (17:44:03) | 1 (17:45:33),40,4,R2P_G,,,0,2,3,2,1,1,1,2,2,1,1,1,1,1,0,0,0,0
3100,3/31/21 16:52,879,94,0:48,17:59:49,18:07:39,5.5,"El voluntario se esfuerza por captar la atencion del traseunte, lo unico que no me gusto mucho es que genero un poco de incomodidad al ser un poco insistente.",190,7,6,7,7,4,6.5,6,5,6.5,5,5,,4,,5.5,4,18:06:26,18:00:36,18:00:59,18:01:07,18:01:12,18:01:17,18:05:15,18:01:47,18:01:40,18:02:06,18:01:59,18:02:22,,18:02:31,,18:02:42,18:02:58,,,si,El voluntario le pregunta al transeunte si tiene telefono fijo y tarjeta de casa comercial.,101,,,,1 (17:59:59) | 1 (18:01:25) | 1 (18:03:14) | 2 (18:03:40) | 1 (18:03:44),70,3,R2P_G,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,3/31/21 17:11,611,1,0:10,18:24:50,18:27:20,5.3,"DeberÃ­a haber partido la conversaciÃ³n con un ""hola, cÃ³mo estÃ¡? "" entablar una mini conversaciÃ³n.",121,5,4.6,1,3.5,4.8,4.4,6.8,7,1,3.6,3.6,,3,,4.7,1,18:26:22,18:25:10,18:25:18,18:25:22,18:25:29,18:25:34,18:25:37,18:25:44,18:25:47,18:25:50,18:25:55,18:25:58,,18:26:01,,18:26:06,18:26:09,,,no,,0,,,,1 (18:25:00),42,1,R2P_RG,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3102,3/31/21 17:14,611,94,0:48,18:27:20,18:29:54,6,"Me gustÃ³ la forma en que empezÃ³ a conversar con la persona, de forma cercana y buena onda. ",110,7,6,6.5,7,6.9,7,7,6.5,1,5.9,6.1,,1.1,,1,1,18:29:16,18:28:08,18:28:13,18:28:18,18:28:27,18:28:31,18:28:36,18:28:39,18:28:44,18:28:46,18:28:52,18:28:53,,18:28:56,,18:29:00,18:29:02,,,no,,0,,,,1 (18:27:27) | 2 (18:28:03),60,1,R2P_RG,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3103,3/31/21 17:18,611,201,1:33,18:29:55,18:34:21,5.5,"Me gustÃ³ que fuera con harta personalidad a conversar con la chica, pero no estaba muy claro ni seguro de la informaciÃ³n que daba acerca del Hogar de Cristo, ademÃ¡s uso excesivamente el tÃ©rmino ""cachai""",245,7,6,7,3.5,7,7,6.9,6.1,1.7,5.9,5.9,,1,,1,1,18:33:14,18:31:54,18:32:02,18:32:09,18:32:13,18:32:18,18:32:19,18:32:22,18:32:27,18:32:30,18:32:35,18:32:39,,18:32:41,,18:32:47,18:32:49,,,si,OjalÃ¡ que encuentres luego trabajo,42,,,,1 (18:30:16),30,1,R2P_RG,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,3/31/21 17:26,946,1,0:10,18:35:10,18:41:55,5,"Es una persona que no pide de forma insistente, lo cual a la mayorÃ­a de la gente le molesta, sin embargo nadie asegura que lo que esta pidiendo va directamente al hogar de cristo, puede generar desconfianza al no dar informaciÃ³n mas allÃ¡ de la ya dicha",298,5.5,4.5,1,3,5,5.5,6,5.5,4,5,2.5,,1,,4,1,18:39:48,18:35:18,18:35:28,18:35:33,18:35:55,18:39:08,18:36:26,18:36:21,18:36:46,18:39:18,18:36:58,18:37:08,,18:37:11,,18:37:17,18:37:22,,,no,,0,,,,1 (18:35:12) | 2 (18:35:13) | 1 (18:35:35) | 1 (18:36:03) | 2 (18:36:09) | 1 (18:37:54) | 2 (18:38:05) | 1 (18:38:05) | 2 (18:38:07) | 1 (18:38:08) | 2 (18:38:09) | 1 (18:38:11) | 2 (18:38:14) | 1 (18:41:11) | 2 (18:41:16),20,1,R2P_G,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3105,3/31/21 17:30,946,94,0:48,18:41:55,18:46:17,6,"Da informaciÃ³n de lo que esta ofreciendo y da a entender que requiere de personas para cumplir el objetivo, sin embargo da demasiada informaciÃ³n para las personas provocando cierta incomodidad para el transeÃºnte.",277,7,6,6.5,7,5.5,6,7,6,5,5.5,5,,4,,3.5,4.5,18:44:41,18:42:10,18:42:22,18:42:31,18:42:35,18:42:41,18:42:51,18:42:54,18:42:58,18:43:03,18:43:09,18:43:14,,18:43:17,,18:43:31,18:44:28,,,no,,0,,,,1 (18:41:56) | 1 (18:42:45) | 2 (18:42:45) | 1 (18:43:56) | 2 (18:44:16) | 1 (18:44:17) | 2 (18:44:17),50,1,R2P_G,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3106,3/31/21 17:34,975,1,0:10,18:46:32,18:50:15,6.5,Se escurra de forma respetuosa y no insistente ,48,6.3,6.3,1.4,1.3,1.8,2.9,6.4,5.9,1.4,1.6,5.4,,1.4,,1.6,1.6,18:49:24,18:46:43,18:46:52,18:47:02,18:47:15,18:47:24,18:47:30,18:47:46,18:47:58,18:48:02,18:48:07,18:48:10,,18:48:14,,18:48:23,18:48:25,,,no,Solo le pregunto si querÃ­a colaborar con la fundaciÃ³n ,59,,,,1 (18:46:36),20,5,R2P_RG,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3107,3/31/21 17:36,946,201,1:33,18:46:17,18:51:34,5.5,"EmpezÃ³ bien dando informaciÃ³n del hogar de cristo, pero luego de un rato comenzÃ³ a dar muchas vueltas sin ser lo suficiente claro en algunos aspectos, le falta ser mas breve y directo.",233,6.8,5.5,6,6,5.8,5.5,5.5,5.2,5,5.5,5.5,,2,,3.5,4,18:49:53,18:47:55,18:48:02,18:48:09,18:48:16,18:48:23,18:48:29,18:48:31,18:48:33,18:48:37,18:48:41,18:48:46,,18:48:52,,18:48:55,,,,si,Le pregunto si es venezolana,32,,,,1 (18:46:19) | 2 (18:47:48) | 1 (18:47:49),50,1,R2P_G,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3108,3/31/21 17:41,975,94,0:48,18:50:15,18:56:37,6.2,Es preciso en la informaciÃ³n que da ,39,6.2,3,6.8,6.1,3.6,6,6.7,5.4,1.6,4,4,,3.1,,3,2.6,18:55:54,18:50:51,18:50:57,18:51:27,18:51:32,18:51:38,18:51:41,18:51:45,18:51:50,18:51:53,18:51:59,18:52:14,,18:52:20,,18:52:54,18:52:59,,,si,Le pregunto sobre su compaÃ±Ã­a de telÃ©fono ,92,,,,1 (18:50:18) | 1 (18:54:26),60,5,R2P_RG,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3109,3/31/21 17:43,975,201,1:33,18:56:37,18:59:08,2.5,Lo encontre desanimado ,32,6.2,5.5,6.4,5.9,5.7,2.1,2.9,3,2.2,2.4,6.1,,4,,1.8,4,18:58:36,18:57:00,18:57:09,18:57:13,18:57:18,18:57:31,18:57:35,18:57:39,18:57:46,18:57:49,18:57:52,18:57:55,,18:57:59,,18:58:03,18:58:10,,,no,,0,,,,1 (18:56:48),15,5,R2P_RG,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
